Robot ID,Country,Deployment Date,Date,Daily Task Volume,Procedure Time (mins),Daily Energy Consumption (kWh),Error Rate (%),Downtime (hrs),Maintenance Events,Task Success Rate (%),Predicted Maintenance Need,Patient Satisfaction Score,Cost per Task (USD),Hospital Type,Robot Operating Time (hrs)
Robot_India_005,India,2023-01-03,2023-08-07,48,75.48361295637132,69.36555209959572,2.8129911837449355,0.2351724858392168,0,90.93768312880773,No,7.898380985773678,1497.7131101056502,General,8.131301303716368
Robot_India_005,India,2023-01-03,2023-08-08,5,98.56395911628539,14.476677729336988,0.8920706076588125,0.18683013243693525,0,94.84738268867855,No,7.963086119812615,1283.0421504795531,Specialty,11.461469108762397
Robot_India_005,India,2023-01-03,2023-08-09,29,131.52719363069104,26.054676428042328,2.948868267994885,1.0562065780033236,1,92.5488299294484,No,8.696323834327329,1969.1279068438405,Specialty,7.800452047546103
Robot_India_005,India,2023-01-03,2023-08-10,34,86.53708700570594,41.77740077805568,2.7303603812937633,0.07526875176904513,0,89.88878307338754,No,8.193556832994567,589.7022827909649,General,5.859949730429277
Robot_India_005,India,2023-01-03,2023-08-11,19,216.00873933070065,70.67065684686246,4.881551362997129,1.2673655291694432,0,91.17379448502926,No,8.332602623541387,715.9929694001013,Specialty,8.359373699444433
Robot_India_005,India,2023-01-03,2023-08-12,27,187.05923042901745,86.53802555064786,0.501350239659541,1.2188353919332346,0,91.3749758788803,No,8.024139568212094,677.2796568762212,Specialty,5.125151616316987
Robot_India_005,India,2023-01-03,2023-08-13,47,253.13374340691092,12.911391324167687,0.40906295305274953,1.8413632615914024,0,94.72244033771626,No,8.01115898337668,1872.1854121003225,Teaching,11.245434797201256
Robot_India_005,India,2023-01-03,2023-08-14,48,34.948363966602365,73.34319186194497,4.432178968312187,0.20104210935951605,0,88.14160412243677,No,7.335112249205556,1000.5293886308802,Specialty,10.818751568173582
Robot_India_005,India,2023-01-03,2023-08-15,14,262.7894387170837,95.65807854264182,1.6757583656102615,1.281422110368719,0,88.1498611463659,No,7.291681500599411,1235.6879080379997,Specialty,5.1264467076254485
Robot_India_005,India,2023-01-03,2023-08-16,40,238.65225908263952,66.62788569248546,3.950521042106055,0.5389813356334519,1,89.6709961794342,No,9.19207667668876,302.41039411952266,Teaching,5.2502014613975865
Robot_India_005,India,2023-01-03,2023-08-17,32,119.69802164454899,87.4620332827825,4.467636575702764,1.5345970610268882,0,92.05105970492484,No,7.36931087854877,597.7974834585116,Specialty,7.692671260108168
Robot_India_005,India,2023-01-03,2023-08-18,29,299.5436882264276,33.18424597241716,0.502918041963446,0.4104411388374076,0,90.34967860708181,No,9.821503824363683,1042.9782852421563,Specialty,5.490784173111869
Robot_India_005,India,2023-01-03,2023-08-19,40,151.25613319844854,27.56855906326008,1.9241080776666846,0.8361764421832458,0,92.4747901945224,Yes,8.994855520954331,1329.5493937101658,General,7.450925624231582
Robot_India_005,India,2023-01-03,2023-08-20,22,156.84298007884905,57.45219962077426,1.6630518163742103,1.9685446429762306,0,89.73900929662169,No,7.293779324968943,1593.512288282706,Specialty,6.348533299867687
Robot_India_005,India,2023-01-03,2023-08-21,24,39.611976505834704,47.25604149813468,2.0735402248223957,1.4137134042452402,0,93.39084094127163,No,9.372724890319956,324.7166967652704,General,7.114703394555904
Robot_India_005,India,2023-01-03,2023-08-22,28,102.64277634141729,47.4868798606291,1.1985417267288745,0.6171637802453942,1,91.11957805344524,No,8.781142258200987,1630.7837371702813,Specialty,10.650774254987045
Robot_India_005,India,2023-01-03,2023-08-23,42,257.0107401159203,53.44255539042331,1.548528405569463,0.15058910266088854,0,90.52006932400182,No,7.602471817242579,529.0223202354427,Teaching,9.60981985851432
Robot_India_005,India,2023-01-03,2023-08-24,36,94.11243347862893,18.69912968417602,3.1788048493964203,1.9688329797988589,0,92.26099186336778,No,7.0,710.8423307782133,Teaching,11.865034103711684
Robot_India_005,India,2023-01-03,2023-08-25,49,100.71482664628004,53.86468782512343,0.7239777984293633,1.5830636388672528,0,90.25115397281115,No,8.625772164739104,730.8271568268009,Teaching,10.080248752702666
Robot_India_005,India,2023-01-03,2023-08-26,31,114.99406017192872,12.006403836037912,4.541428390586483,0.2069540056061543,0,91.55950201152453,No,9.234487012792911,1233.7086775688952,Specialty,6.373645228808531
Robot_India_005,India,2023-01-03,2023-08-27,27,157.47814753281665,78.81100777186687,3.449521293020141,0.13858144986738252,0,93.06292984316337,No,9.005952233354863,710.7517164441264,Teaching,10.461839770225504
Robot_India_005,India,2023-01-03,2023-08-28,34,232.6567665902379,54.84599772156735,4.4671344041867425,0.2132816374523654,0,91.8054673542498,No,7.318127812055168,769.525869757128,Teaching,11.130525348821163
Robot_India_005,India,2023-01-03,2023-08-29,48,156.1128592604207,68.39872623978286,2.250176172047795,1.6972300024245608,0,93.72455854129986,No,10.0,725.8142618761644,Teaching,9.39617114987454
Robot_India_005,India,2023-01-03,2023-08-30,15,206.47051968042425,69.71937167871609,4.348687572735369,0.887346384051666,1,94.95148190341857,No,8.788762295665633,1487.753971715092,Specialty,10.789305695839284
Robot_India_005,India,2023-01-03,2023-08-31,7,112.03136166129211,12.451818803956607,3.181104359736477,0.63141692787269,0,88.8549482494508,Yes,8.21273160764598,447.26887101510005,Specialty,7.43512894300936
Robot_India_005,India,2023-01-03,2023-09-01,21,32.15771416531174,49.791226214067564,3.156255244864879,1.4761689471635766,1,88.11283817287082,No,8.730375809139352,1940.0320704491367,Teaching,9.500444707588782
Robot_India_005,India,2023-01-03,2023-09-02,49,62.00480994688798,99.30228423773642,3.8260805362888872,0.13897124874863054,0,92.92187798649647,No,8.86006798319358,491.10844292645277,General,8.243951451012984
Robot_India_005,India,2023-01-03,2023-09-03,14,209.03848505769554,77.43345046250712,2.1701084209347203,1.1386501527250856,0,90.22948082518488,No,9.042316460894652,1284.6282198818199,Teaching,9.487294010194695
Robot_India_005,India,2023-01-03,2023-09-04,5,283.2030633178229,30.170555582919356,4.375602816445947,0.5343386054740267,0,93.47435702387249,No,7.0,1568.3575098105896,Specialty,8.968378384940065
Robot_India_005,India,2023-01-03,2023-09-05,41,59.67805608089487,76.49691520240377,0.6805781446878456,1.9009345192725307,0,90.01856239638796,Yes,10.0,985.9632052359659,Teaching,10.795480027521416
Robot_India_005,India,2023-01-03,2023-09-06,38,294.8430129438996,48.8726249190265,0.8189718073495866,0.7539387702919274,0,92.085676552887,Yes,9.16639734048241,1456.5369908542482,Specialty,6.828980200426717
Robot_India_005,India,2023-01-03,2023-09-07,19,74.07889189041308,30.59340810107796,4.037783685208284,0.9771325008031666,0,88.95137781711426,No,7.501195506147398,952.0317875066737,Specialty,11.45503347054717
Robot_India_005,India,2023-01-03,2023-09-08,15,256.6509105412598,44.93597872061839,2.795864574772904,1.68236444297174,0,91.72982754684264,No,7.0,1352.8348429270393,Specialty,7.255177671676819
Robot_India_005,India,2023-01-03,2023-09-09,17,130.74524411043512,13.12229664862999,2.0881515008317946,0.3921793331021717,0,94.10818868070243,No,7.281637658644934,885.5992213827415,Specialty,6.391857643204708
Robot_India_005,India,2023-01-03,2023-09-10,19,96.00392399795807,52.61567725270769,4.727812293105887,1.3279698879089437,0,89.1570438335299,Yes,7.0,276.7842320970472,General,10.433513568160823
Robot_India_005,India,2023-01-03,2023-09-11,28,33.41683880048087,36.92522530086244,2.486270900410953,0.9015918151622013,0,94.04644779730452,No,8.939629228371272,1375.0215514370686,Specialty,8.111358469133997
Robot_India_005,India,2023-01-03,2023-09-12,10,218.31076563347764,58.43856237734984,0.8731049048191769,0.2751849916502396,0,92.38855596546802,Yes,7.0,1852.0487906588178,Teaching,11.498806791574975
Robot_India_005,India,2023-01-03,2023-09-13,5,196.07204380772302,45.10882398094745,2.6329121612600344,0.1884480530420587,0,92.42048017758017,No,7.0,1596.3281683628147,General,9.029327736995379
Robot_India_005,India,2023-01-03,2023-09-14,29,143.94674920195982,99.68966414212888,3.8509072219426264,1.857579209725899,0,91.43118103372008,No,8.422094290895675,435.5222139275952,Specialty,11.151330437877425
Robot_India_005,India,2023-01-03,2023-09-15,31,165.2148054099108,94.31419172382756,4.491808381056798,0.9464983507267093,0,92.93112877507392,No,9.265922646209837,1614.3105065734208,Teaching,7.314357975091437
Robot_India_005,India,2023-01-03,2023-09-16,29,70.18107158483868,22.914503926553564,4.233763510414001,1.1359627091373876,1,89.02827796643427,Yes,8.743599517404233,1652.9024870299502,Specialty,7.530073240559286
Robot_India_005,India,2023-01-03,2023-09-17,6,160.37755937824693,99.10084742062213,4.5376870853392655,0.14404557008818553,0,90.17859527983168,No,9.010337085225462,1684.4859771428123,Specialty,5.2809068764117395
Robot_India_005,India,2023-01-03,2023-09-18,31,165.48461378691977,47.285244621815174,2.6796022795098597,0.5855777280515846,0,92.79925728152936,Yes,8.039280439625324,273.7719929515215,Specialty,11.089816368759303
Robot_India_005,India,2023-01-03,2023-09-19,10,223.73569695704978,23.288883569029675,1.1529852739273543,0.7737827785737172,1,90.44142292862423,No,7.0,1774.773891042527,Teaching,7.592416287408432
Robot_India_005,India,2023-01-03,2023-09-20,14,202.71712257844132,30.930839618697725,1.8025856061620167,1.6302692239135068,0,93.79684942315936,No,10.0,1336.5494937140265,Teaching,9.910004451654352
Robot_India_005,India,2023-01-03,2023-09-21,15,82.30350188088268,65.64219817450973,2.571482610491672,1.608650511285911,1,88.9295618625504,No,8.746125402422704,1910.0833545149792,Teaching,9.01007085920113
Robot_India_005,India,2023-01-03,2023-09-22,34,43.05207011706547,32.72357049758851,0.7414423236030449,1.8538689216738156,0,91.72249245431192,No,9.02947414892494,1296.885850892548,Teaching,6.687694641930327
Robot_India_005,India,2023-01-03,2023-09-23,18,93.5542655381925,70.9403280173182,2.0912035517015233,0.04710019395810283,1,91.50993410090709,No,7.358258583927601,554.4739823204575,Specialty,9.709398868061255
Robot_India_005,India,2023-01-03,2023-09-24,34,189.55178129610178,54.40157846946979,2.6057501782705517,0.47240519441017104,1,89.499681292226,No,8.389139344798444,1752.4724940015844,Teaching,11.111323920440713
Robot_India_005,India,2023-01-03,2023-09-25,42,98.58054169805669,78.30897171004268,2.98799345475027,0.5080806995460465,0,93.04687692427088,No,8.696658529345752,987.4466965357991,General,8.698365058515426
Robot_India_005,India,2023-01-03,2023-09-26,45,192.38502825221425,64.54535504236928,2.9213272064485785,0.9447860450594172,0,92.29115314614644,No,9.322097795473518,1595.271248271079,Specialty,6.293023752134762
Robot_India_005,India,2023-01-03,2023-09-27,7,230.94695685049254,42.21779663661472,1.2749503057378797,0.5563088187385423,0,91.16995691103601,No,7.7711849968735045,219.23312787595512,Specialty,5.0131904146558135
Robot_India_005,India,2023-01-03,2023-09-28,36,142.42353330951542,16.65800432142651,1.4670452442987691,0.26240938057235774,0,90.37172777331524,Yes,9.066290271839922,1639.5358592839957,Specialty,7.297147568726158
Robot_India_005,India,2023-01-03,2023-09-29,38,189.29906993437373,11.97508789847153,0.4451140971625306,1.4829230426243063,0,89.4383394599768,No,9.793202446237437,890.587794538668,Specialty,7.892964029223736
Robot_India_005,India,2023-01-03,2023-09-30,47,197.68088988290924,83.07328357342153,3.8788322046336803,1.1481840001636503,0,92.9574575763411,No,8.03239507687391,877.4749709718999,Specialty,9.219808452460454
Robot_India_005,India,2023-01-03,2023-10-01,42,85.44860556885376,13.199397590055593,1.062623408777399,1.0781574995116243,0,88.20548895996414,Yes,7.803141340437642,1913.7899663523556,Specialty,9.09962374945238
Robot_India_005,India,2023-01-03,2023-10-02,26,31.76646791644324,60.60525426300835,0.12316204160796596,1.936324542634167,0,91.6456091128697,No,8.634414583837694,862.3975231068566,Teaching,7.204708828315606
Robot_India_005,India,2023-01-03,2023-10-03,19,299.4995901515356,42.181056941668395,1.3869974423227864,1.6923427491998233,0,90.37208408382375,No,8.249969114823893,1365.1066595853506,General,11.436256731940789
Robot_India_005,India,2023-01-03,2023-10-04,20,68.16279674488152,37.427930040956674,1.4874074884937234,1.3897999300188917,0,94.28946992373398,No,8.317455939350445,743.3139142894468,Specialty,7.290174155365557
Robot_India_005,India,2023-01-03,2023-10-05,15,99.14844437079086,41.274897941825124,0.9828659798137052,1.0741742900616902,1,93.0263805892997,No,7.75282922520938,1969.2678880552676,Specialty,6.773134097466697
Robot_India_005,India,2023-01-03,2023-10-06,23,256.291697451082,57.19246215904248,0.02348272248873906,0.9135055603078501,0,92.01440257498601,No,8.364049789510567,757.1956668207216,Teaching,8.110746144151989
Robot_India_005,India,2023-01-03,2023-10-07,46,174.40720585403628,11.237441439747647,1.5292161648651836,0.12937333958455843,1,93.56254015391762,No,9.754747048966234,1793.197122395146,Teaching,11.006996312574913
Robot_India_005,India,2023-01-03,2023-10-08,12,211.55842559863342,57.213969075190086,1.8532302295894187,1.361932351872809,0,92.29929487808211,No,8.169696983166492,1507.086133002574,General,6.842982051879397
Robot_India_005,India,2023-01-03,2023-10-09,48,291.19319627607814,24.046372738949497,3.4289642580337776,1.02319904674938,0,89.48109626104828,No,8.688809599148806,1670.2840478955357,General,5.537124642969237
Robot_India_005,India,2023-01-03,2023-10-10,17,227.26256894526784,78.1352856795301,4.790488292315077,0.4111871669398963,0,91.0158786704566,No,7.330789810761553,1016.2036064968855,Specialty,6.016856475685963
Robot_India_005,India,2023-01-03,2023-10-11,42,193.74285844148812,47.15165360702139,1.8669630885307038,1.3110174063181919,0,94.0648671232375,No,7.054783881353044,299.5561864558597,Specialty,7.385191036504999
Robot_India_005,India,2023-01-03,2023-10-12,46,146.10492725736196,34.35785089984035,1.0712329534229807,0.8819676126247826,0,90.98053718036218,No,8.829325101331454,871.4325359115929,Specialty,10.064020374198867
Robot_India_005,India,2023-01-03,2023-10-13,41,210.20132936523234,68.66022909687321,4.120454479490151,1.422679170759399,0,91.89645195651322,No,10.0,1025.6896888051829,General,6.862194343264448
Robot_India_005,India,2023-01-03,2023-10-14,17,195.56074486073717,19.528736554730738,2.861255702766867,1.4428982225144162,0,92.77710402124114,No,8.446239323494213,765.2161184669607,Specialty,10.859770154455873
Robot_India_005,India,2023-01-03,2023-10-15,8,222.215785257228,11.299705515881403,2.816673044228435,1.4310685559151533,0,91.72329254820106,No,7.0,1453.2552469596374,Specialty,8.415752756224617
Robot_India_005,India,2023-01-03,2023-10-16,26,49.585756076837534,22.401562617820737,2.760445903452335,0.36234576404800456,0,92.83020509249373,No,8.931569462386332,853.7349519788943,Specialty,9.878868244714978
Robot_India_005,India,2023-01-03,2023-10-17,5,169.09729906707005,85.38060479452918,0.5321570982573531,1.6553615163811428,0,93.76290121905704,No,7.863039183143887,487.37469674275025,Specialty,7.453793657166325
Robot_India_005,India,2023-01-03,2023-10-18,23,66.59965434994771,66.52743364426136,0.539918162243046,0.930345140248076,0,91.49741509572927,No,8.82216898398367,1207.770060318632,General,7.099557061252243
Robot_India_005,India,2023-01-03,2023-10-19,9,134.67592399311525,30.33330306248577,2.6453366326189003,0.04530972550660395,0,93.75122655349944,No,8.760863752670563,1859.0223345752102,Specialty,6.359394126661164
Robot_India_005,India,2023-01-03,2023-10-20,45,67.43404817218247,60.25163975566304,0.2296798309222131,1.8739854677564383,0,90.73875388739862,No,8.449748161191556,1079.1767848659804,General,7.8534716127270565
Robot_India_005,India,2023-01-03,2023-10-21,21,204.93045679960616,63.29297224866038,0.0019381002214208243,1.9201456174371738,0,89.28423372339984,No,9.14916004086935,361.1561386549553,Specialty,11.264230755453804
Robot_India_005,India,2023-01-03,2023-10-22,15,227.85956276957543,90.04465856774738,1.7484769104534066,0.6247391675118936,1,88.52255203141814,No,9.820432022133364,1015.432341616106,Specialty,5.48412045793821
Robot_India_005,India,2023-01-03,2023-10-23,10,250.60831318430735,25.369500072349595,3.233417533083196,1.7019668663907948,0,89.71210660614543,No,9.577025526999337,1031.3756804966338,Specialty,7.365966010480366
Robot_India_005,India,2023-01-03,2023-10-24,20,109.4065656626301,38.35875934981785,3.5924268617909023,0.339083917448763,0,88.53610497153129,No,8.03213137150981,974.0274789608559,Specialty,7.691311876088464
Robot_India_005,India,2023-01-03,2023-10-25,10,194.21281306026626,84.89620125928934,1.7274398374250466,0.07392652797221455,0,94.01881998117928,No,10.0,1370.812252062374,Specialty,9.783980184667177
Robot_India_005,India,2023-01-03,2023-10-26,17,40.32577542525815,31.88814147933034,4.954458099012866,0.8355819668617095,1,89.82180828224283,No,10.0,1932.0338213393147,Specialty,5.476881506313988
Robot_India_005,India,2023-01-03,2023-10-27,36,236.92364527802437,68.16574179428648,1.238927511844532,0.6650699927937507,0,88.67458829449185,No,8.014435262581497,1639.2514601453252,General,8.50634229138565
Robot_India_005,India,2023-01-03,2023-10-28,12,216.0547084991279,76.95473439114234,2.9434462908163646,0.45334380541519037,0,89.24988390263124,No,8.429809030059,1863.9337997352668,Teaching,11.129867888192681
Robot_India_005,India,2023-01-03,2023-10-29,20,107.56067322652802,43.05314901644301,2.757255771526665,0.7672851701448142,0,91.19203828502845,No,9.485571800503829,346.38956506480935,Teaching,5.7199294734393025
Robot_India_005,India,2023-01-03,2023-10-30,23,42.95524658523294,98.52754558206901,1.369147602934857,0.6403955560697965,0,92.2167354591774,Yes,7.256324531238427,987.4895374502098,Specialty,6.052970278265328
Robot_India_005,India,2023-01-03,2023-10-31,28,48.95313285339418,49.72809066237823,0.8203660620472242,0.2893142969763962,0,92.68755809119872,No,9.700299314049616,1776.7350113702214,Teaching,11.72059904439999
Robot_India_005,India,2023-01-03,2023-11-01,10,226.21923115531573,86.41151734778427,2.6485993746740877,1.7006469025807416,0,90.54382852070923,No,9.305198514794055,338.7565228093226,Teaching,11.423274357567488
Robot_India_005,India,2023-01-03,2023-11-02,45,153.24578947168504,47.43685132407109,2.7027043124490815,1.4391321489806683,0,88.00091007889557,No,7.540127710494026,954.7006890478793,Specialty,9.454778909736767
Robot_India_005,India,2023-01-03,2023-11-03,24,106.51558422927323,55.4733709161938,1.2669437514311226,0.9186932730862916,0,90.58328910560607,No,8.18042763662705,1358.4985810330936,General,9.000192564124413
Robot_India_005,India,2023-01-03,2023-11-04,24,227.79465066275202,82.43679070542701,1.7242310850868525,0.3798365076470309,0,88.2711300407265,No,9.387218468476132,1293.1426272340775,Specialty,9.887219663800865
Robot_India_005,India,2023-01-03,2023-11-05,25,224.98699399840706,90.26666550712221,1.4568290285108292,1.355418355522955,1,92.27553757041642,No,7.623487791621198,564.4473051389872,Teaching,5.258564502507185
Robot_India_005,India,2023-01-03,2023-11-06,23,240.47736609901352,52.06992493759465,0.6913014941954554,0.843851769491438,0,93.9905420163293,Yes,7.3770244160951215,639.0182232897217,Specialty,11.25154716539221
Robot_India_005,India,2023-01-03,2023-11-07,13,49.07936708189166,28.333654147026024,4.13788022898936,1.518972670537582,0,88.71097315497597,Yes,10.0,782.7242059735916,Teaching,5.157189767390616
Robot_India_005,India,2023-01-03,2023-11-08,38,89.12098441402391,26.283053306522884,3.873264468172548,1.208805487500483,0,91.22384744306663,No,8.496647147395219,1210.9976882789106,Specialty,11.566755376747272
Robot_India_005,India,2023-01-03,2023-11-09,30,133.6072611212303,32.658814261647436,1.617355653261594,0.7201155016651066,0,88.63215535340197,No,9.122532663477354,1215.489889225166,General,10.171668750471788
Robot_India_005,India,2023-01-03,2023-11-10,31,228.15598934201398,99.44587047988331,1.5745011074387072,0.6679000646839128,0,93.91170446291468,No,9.37487574571726,1738.434599660793,General,5.49442899796394
Robot_India_005,India,2023-01-03,2023-11-11,45,238.0737846952411,50.43762897548304,1.9695473484391597,1.1935437142439804,0,91.43119483782915,No,9.024383000095744,1534.411531024716,Specialty,5.635538627324263
Robot_India_005,India,2023-01-03,2023-11-12,38,167.12371964996558,49.02760145595157,2.5195428200728616,1.4651585255213875,0,89.21900754816683,No,7.555174456744045,551.7824245233307,General,6.036914062323051
Robot_India_005,India,2023-01-03,2023-11-13,20,109.45568740055522,36.1398466825203,4.618544224452979,0.7501639880469111,0,91.92285140596624,No,8.330519474861958,1256.6145736438602,General,7.003065876275041
Robot_India_005,India,2023-01-03,2023-11-14,28,140.60341002665578,96.96183717788654,0.10516282532477439,0.2939490054186029,0,92.1537766124804,Yes,8.200626038372617,1017.2287567635345,General,5.680434927737274
Robot_India_005,India,2023-01-03,2023-11-15,12,44.263725445117345,24.74319661112788,1.2884683432974682,1.7763172537745475,0,89.30827707702882,No,7.487138176799126,1378.3125747032536,Specialty,7.721774161720903
Robot_India_005,India,2023-01-03,2023-11-16,48,297.0720820317054,31.479126064363474,1.2218149375206266,0.26787823703224745,0,91.51379975256144,No,7.168510341110381,1454.9608113712509,Specialty,8.519743096309833
Robot_India_005,India,2023-01-03,2023-11-17,28,249.53809129748922,52.60179154259975,2.2876039583497616,1.9890189897777757,0,94.07726869161374,No,7.5617499963650765,1532.0899603545179,General,11.982680825566657
Robot_India_005,India,2023-01-03,2023-11-18,21,104.81019731475448,94.80884102498852,1.486194296486059,1.9945459314382714,0,94.79902579949592,No,8.915748633464498,1557.4882569324222,Teaching,11.43803531754808
Robot_India_005,India,2023-01-03,2023-11-19,39,148.06415502000974,46.187186898889834,0.9192295780655052,0.0869177763570741,0,89.38496977567371,No,8.227133754479677,1062.0647721828193,General,8.523390860578901
Robot_India_005,India,2023-01-03,2023-11-20,26,30.44306555333012,72.83821764694011,4.1727414966050445,1.1493880889351002,0,90.76193940776261,No,7.706929126385398,258.5901721643491,Teaching,11.707370835835412
Robot_India_005,India,2023-01-03,2023-11-21,41,162.69191576299008,41.089515693227966,4.998553149072336,0.19551980801276314,1,91.01612010035747,Yes,8.248044497662924,1637.6350400904753,General,10.899974613033425
Robot_India_005,India,2023-01-03,2023-11-22,49,211.18024778715935,14.31965631240495,0.02323388120013703,1.1880031589189366,1,91.66799642687319,No,9.868628958102246,1890.066683961207,Specialty,10.491393643883264
Robot_India_005,India,2023-01-03,2023-11-23,37,76.65742144403754,50.20705564492522,4.9848240213534325,1.1789738441725939,0,93.16245014786918,No,8.146548706829906,1828.4233792439322,Teaching,5.718702421076874
Robot_India_005,India,2023-01-03,2023-11-24,38,225.7297688649158,25.388134897830167,0.7908181234950767,0.5272062807438869,0,93.2545787475547,No,10.0,1186.0235360673084,Specialty,7.170808352230509
Robot_India_005,India,2023-01-03,2023-11-25,5,254.04332092515054,49.92980462836674,0.3344110961995278,1.3885759639206552,0,92.74277233618477,No,8.046647412083887,231.96809131846078,Specialty,8.391051714459497
Robot_India_005,India,2023-01-03,2023-11-26,41,280.7783108956058,13.971757347200269,2.5017349803682976,1.4948675014263872,0,93.43960869371618,No,7.585653751807668,1972.9195453129244,General,11.433891882225428
Robot_India_005,India,2023-01-03,2023-11-27,41,68.98129597872459,59.93579440364669,4.6382832141133585,0.1087753336415247,0,92.74955694470243,No,10.0,1016.625027119473,Teaching,10.948627752473179
Robot_India_005,India,2023-01-03,2023-11-28,27,100.94707413391517,68.80469419548325,4.622939479672696,0.5472883945237372,0,93.00963436106758,Yes,8.643916357008079,1701.6060856988236,General,5.130615467665745
Robot_India_005,India,2023-01-03,2023-11-29,45,221.31140301074905,81.34586838605782,0.8559992058552007,0.7283623591623416,0,93.00571534726934,Yes,9.463370656419333,278.68730082074364,General,5.7771295194003125
Robot_India_005,India,2023-01-03,2023-11-30,8,299.4859398745648,98.7061902612723,0.62160931696567,0.3895405715278051,0,91.96361076107286,No,8.812032600099622,1378.1144995272307,Teaching,9.152588586681274
Robot_India_005,India,2023-01-03,2023-12-01,12,45.049897352501645,66.93950521988266,1.227501465954481,0.17743447579198746,0,89.03928055989664,No,8.183311288599674,1273.9476891690476,General,11.6463253470939
Robot_India_005,India,2023-01-03,2023-12-02,21,129.0800184807609,48.11830024787153,0.7548109353035903,0.3792976258387031,0,91.04694091004265,No,7.0,1152.4624765922283,Specialty,5.051259500944304
Robot_India_005,India,2023-01-03,2023-12-03,10,157.64636144155537,90.12007619115897,1.8592233417647597,0.5093613427479244,0,93.94337408893553,No,9.430398704364698,1630.4636494805973,Teaching,7.999765253158624
Robot_India_005,India,2023-01-03,2023-12-04,20,168.6698991849209,36.16016683781491,3.489166867268014,1.343721091650415,0,92.39119685625536,No,7.0,1676.0933442848043,Specialty,6.12638590856777
Robot_India_005,India,2023-01-03,2023-12-05,24,73.63003605535698,23.355670681582282,2.246149700239442,0.9710934781811777,0,91.58267898025254,No,9.746791938461055,354.7092600937523,Teaching,11.323316988616831
Robot_India_005,India,2023-01-03,2023-12-06,43,72.17660727548251,96.28313400497602,3.113499659787636,1.6149492494135584,0,94.27777764719922,No,8.69012689798667,1433.7648015564146,Specialty,10.320182874724589
Robot_India_005,India,2023-01-03,2023-12-07,45,45.07300881242669,39.281313835161946,0.11584817322255858,0.31925045188706114,0,93.84447829170175,No,8.420774926396318,1924.210362138713,General,5.37495347602267
Robot_India_005,India,2023-01-03,2023-12-08,23,281.3303232769377,51.78131059665469,2.5349153023881463,1.3282462332422542,0,91.02669198705159,No,9.815531449627574,1662.1777237393298,General,8.363763619306575
Robot_India_005,India,2023-01-03,2023-12-09,30,102.39038102189821,50.91572485982662,2.4640117386948224,1.4397275629878465,0,92.34862917317105,No,8.221309873688144,600.8836052772832,Specialty,11.007550391243138
Robot_India_005,India,2023-01-03,2023-12-10,45,199.42233933983024,56.975249193381636,1.0424805333980065,1.7367081664101212,0,90.68228638038576,No,10.0,1272.0202185980615,Specialty,8.758249182548564
Robot_India_005,India,2023-01-03,2023-12-11,15,297.16879168014265,26.99320551545206,0.25366500945398496,0.9259760781824389,0,92.66726076115788,No,7.0,579.2114884447366,General,7.708791680629469
Robot_India_005,India,2023-01-03,2023-12-12,5,121.03027558713121,39.34154072499558,2.1250029106155965,1.981722909977231,0,90.06256738457765,No,8.48470229824464,1954.1014009441515,General,8.968803541528386
Robot_India_005,India,2023-01-03,2023-12-13,8,33.43125171570266,40.534247366432595,3.195165309777156,1.383080955030335,0,94.02464550899097,No,9.130918488715752,1898.2724716134774,General,10.57590567200313
Robot_India_005,India,2023-01-03,2023-12-14,6,48.118974399373236,46.30690219809285,4.20855021903799,0.9219190450428059,0,89.68230050581592,Yes,8.409339853193725,934.8235253113475,Teaching,9.62250184258084
Robot_India_005,India,2023-01-03,2023-12-15,13,210.26413264595212,63.418023317122184,0.24606947067872864,0.5755883297558926,0,91.24534694289945,No,7.719303679463895,1835.1470798108287,General,9.661879087869552
Robot_India_005,India,2023-01-03,2023-12-16,15,78.59248036588775,42.32866034597283,3.7557024905597807,1.9553173232829226,0,89.7654876436784,No,9.999781359358884,1091.2874349261417,Specialty,11.520394283838739
Robot_India_005,India,2023-01-03,2023-12-17,43,120.86030604382739,18.56030236058704,4.575363323816449,0.3147185179540497,0,90.85218225830222,No,7.0,1256.2462763919477,Specialty,6.273621828592529
Robot_India_005,India,2023-01-03,2023-12-18,38,51.04396370486034,31.762570844160994,0.7315811608120326,1.5972827459892192,0,91.61345325462285,No,7.32130321348885,1418.7340112273014,General,10.111165050711504
Robot_India_005,India,2023-01-03,2023-12-19,39,276.1756431816419,65.97943648781862,3.5328185013975566,0.7720280924079208,0,91.71432225839881,Yes,9.074287127745196,1570.9411828057912,Teaching,9.04536400351452
Robot_India_005,India,2023-01-03,2023-12-20,38,93.50136283050229,61.94672860014073,1.4892659893299542,1.3163975855843209,0,88.52014505311523,Yes,9.614996764768573,1983.3320412718679,Specialty,8.365338063471711
Robot_India_005,India,2023-01-03,2023-12-21,19,162.6725142443123,96.21834943985343,2.7193067412233916,0.838583666158508,0,92.09347396792398,No,9.982411467274158,1794.7593483294916,General,9.816281138964573
Robot_India_005,India,2023-01-03,2023-12-22,8,243.72817353879378,21.399569135424755,1.0165971003434477,1.0671600622709372,0,88.91073521913577,No,8.725233585109798,1555.637061904179,General,7.506228226391434
